URL,Content_type,Source,Category,Range,Title,Content_image
https://www.youtube.com/watch?v=s3RrVmv5WwA,Lectures,Greylock Partners,Entrepreneurship,1,Blitzscaling  01:  Overview  of  the  Five  Stages  of  Blitzscaling,https://i.ytimg.com/vi/s3RrVmv5WwA/hqdefault.jpg
https://www.youtube.com/watch?v=CxKXJWf-WMg,Lectures,Greylock Partners,Entrepreneurship,2,Blitzscaling  02:  Sam  Altman  on  Y  Combinator  and  What  Makes  The  Best  Founders,https://i.ytimg.com/vi/CxKXJWf-WMg/hqdefault.jpg
https://www.youtube.com/watch?v=3vCdfa_aeI8,Lectures,Greylock Partners,Entrepreneurship,3,"Blitzscaling  03:  Michael  Dearing  on  Capitalism,  Creativity,  and  Creative  Destruction",https://i.ytimg.com/vi/3vCdfa_aeI8/hqdefault.jpg
https://www.youtube.com/watch?v=lgI89BLbeu8,Lectures,Greylock Partners,Entrepreneurship,4,Blitzscaling  04:  Ann  Miura-Ko  on  FLOODGATE's  Thunder  Lizard  Theory  and  Achieving  Product  Market  Fit,https://i.ytimg.com/vi/lgI89BLbeu8/hqdefault.jpg
https://www.youtube.com/watch?v=Fm7mN9ERp4o,Lectures,Greylock Partners,Entrepreneurship,5,Blitzscaling  05:  John  Lilly  on  Leveraging  Community  to  Scale  Mozilla,https://i.ytimg.com/vi/Fm7mN9ERp4o/hqdefault.jpg
https://www.youtube.com/watch?v=Zx12-qFXFGk,Lectures,Greylock Partners,Entrepreneurship,6,Blitzscaling  06:  Jennifer  Pahlka  on  Founding  Code  For  America  and  Starting  the  US  Digital  Service,https://i.ytimg.com/vi/Zx12-qFXFGk/hqdefault.jpg
https://www.youtube.com/watch?v=1BjZfqxtE6w,Lectures,Greylock Partners,Entrepreneurship,7,Blitzscaling  07:  Mariam  Naficy  on  Lessons  From  The  Dot  Com  Days  and  Knowing  When  To  Blitzscale,https://i.ytimg.com/vi/1BjZfqxtE6w/hqdefault.jpg
https://www.youtube.com/watch?v=hcRxFRgNpns,Lectures,Greylock Partners,Entrepreneurship,8,Blitzscaling  08:  Eric  Schmidt  on  Structuring  Teams  and  Scaling  Google,https://i.ytimg.com/vi/hcRxFRgNpns/hqdefault.jpg
https://www.youtube.com/watch?v=UqHxbVsIkOM,Lectures,Greylock Partners,Entrepreneurship,9,Blitzscaling  09:  Reid  Hoffman  and  Allen  Blue  on  Why  and  How  They  Scaled  LinkedIn,https://i.ytimg.com/vi/UqHxbVsIkOM/hqdefault.jpg
https://www.youtube.com/watch?v=igdN3FG5XP4,Lectures,Greylock Partners,Entrepreneurship,10,Blitzscaling  10:  Selina  Tobaccowala  on  Building  a  Global  Business  at  SurveyMonkey,https://i.ytimg.com/vi/igdN3FG5XP4/hqdefault.jpg
https://www.youtube.com/watch?v=qrDZhAxpKrQ,Lectures,Greylock Partners,Entrepreneurship,11,Blitzscaling  11:  Patrick  Collison  on  Hiring  at  Stripe  and  the  Role  of  a  Product-Focused  CEO,https://i.ytimg.com/vi/qrDZhAxpKrQ/hqdefault.jpg
https://www.youtube.com/watch?v=8166JC1wUbA,Lectures,Greylock Partners,Entrepreneurship,12,Blitzscaling  12:  Nirav  Tolia  on  Growing  Nextdoor  and  the  Path  to  Monetization,https://i.ytimg.com/vi/8166JC1wUbA/hqdefault.jpg
https://www.youtube.com/watch?v=MopkTrQMx1A,Lectures,Greylock Partners,Entrepreneurship,13,Blitzscaling  13:  Shishir  Mehrotra  on  Scaling  YouTube  and  The  10  Things  That  Matter,https://i.ytimg.com/vi/MopkTrQMx1A/hqdefault.jpg
https://www.youtube.com/watch?v=juhATwufdbc,Lectures,Greylock Partners,Entrepreneurship,14,"Blitzscaling  14:  Elizabeth  Holmes  on  Managing  Product  Strategy,  Regulation,  and  the  Media",https://i.ytimg.com/vi/juhATwufdbc/hqdefault.jpg
https://www.youtube.com/watch?v=vuqvVlfW798,Lectures,Greylock Partners,Entrepreneurship,15,Blitzscaling  15:  Diane  Greene  on  Scaling  Products  and  Culture  At  VMware,https://i.ytimg.com/vi/vuqvVlfW798/hqdefault.jpg
https://www.youtube.com/watch?v=jYhP08uuffs,Lectures,Greylock Partners,Entrepreneurship,16,Blitzscaling  16:  Reed  Hastings  on  Building  a  Streaming  Empire,https://i.ytimg.com/vi/jYhP08uuffs/hqdefault.jpg
https://www.youtube.com/watch?v=NS9mzbgI_qk,Lectures,Greylock Partners,Entrepreneurship,17,Blitzscaling  17:  Marissa  Mayer  on  Scaling  Google  and  Yahoo,https://i.ytimg.com/vi/NS9mzbgI_qk/hqdefault.jpg
https://www.youtube.com/watch?v=W608u6sBFpo,Lectures,Greylock Partners,Entrepreneurship,18,Blitzscaling  18:  Brian  Chesky  on  Launching  Airbnb  and  the  Challenges  of  Scale,https://i.ytimg.com/vi/W608u6sBFpo/hqdefault.jpg
https://www.youtube.com/watch?v=cYN3ghAam14,Lectures,Greylock Partners,Entrepreneurship,19,Blitzscaling  19:  Jeff  Weiner  on  Establishing  a  Plan  and  Culture  for  Scaling,https://i.ytimg.com/vi/cYN3ghAam14/hqdefault.jpg
https://www.youtube.com/watch?v=IyY3t4loUig,Lectures,Greylock Partners,Entrepreneurship,20,Blitzscaling  20:  Final  Recap  and  Student  Discussion,https://i.ytimg.com/vi/IyY3t4loUig/hqdefault.jpg
https://www.youtube.com/watch?v=CBYhVcO4WgI,Lectures,How to Start a Startup,Entrepreneurship,1,"Lecture  1  -  How  to  Start  a  Startup  (Sam  Altman,  Dustin  Moskovitz)",https://i.ytimg.com/vi/CBYhVcO4WgI/hqdefault.jpg
https://www.youtube.com/watch?v=CVfnkM44Urs,Lectures,How to Start a Startup,Entrepreneurship,2,Lecture  2  -  Team  and  Execution  (Sam  Altman),https://i.ytimg.com/vi/CVfnkM44Urs/hqdefault.jpg
https://www.youtube.com/watch?v=ii1jcLg-eIQ,Lectures,How to Start a Startup,Entrepreneurship,3,Lecture  3  -  Before  the  Startup  (Paul  Graham),https://i.ytimg.com/vi/ii1jcLg-eIQ/hqdefault.jpg
https://www.youtube.com/watch?v=yP176MBG9Tk,Lectures,How to Start a Startup,Entrepreneurship,4,"Lecture  4  -  Building  Product,  Talking  to  Users,  and  Growing  (Adora  Cheung)",https://i.ytimg.com/vi/yP176MBG9Tk/hqdefault.jpg
https://www.youtube.com/watch?v=5_0dVHMpJlo,Lectures,How to Start a Startup,Entrepreneurship,5,Lecture  5  -  Competition  is  for  Losers  (Peter  Thiel),https://i.ytimg.com/vi/5_0dVHMpJlo/hqdefault.jpg
https://www.youtube.com/watch?v=n_yHZ_vKjno,Lectures,How to Start a Startup,Entrepreneurship,6,Lecture  6  -  Growth  (Alex  Schultz),https://i.ytimg.com/vi/n_yHZ_vKjno/hqdefault.jpg
https://www.youtube.com/watch?v=sz_LgBAGYyo,Lectures,How to Start a Startup,Entrepreneurship,7,Lecture  7  -  How  to  Build  Products  Users  Love  (Kevin  Hale),https://i.ytimg.com/vi/sz_LgBAGYyo/hqdefault.jpg
https://www.youtube.com/watch?v=oQOC-qy-GDY,Lectures,How to Start a Startup,Entrepreneurship,8,"Lecture  8  -  How  to  Get  Started,  Doing  Things  that  Don't  Scale,  Press",https://i.ytimg.com/vi/oQOC-qy-GDY/hqdefault.jpg
https://www.youtube.com/watch?v=uFX95HahaUs,Lectures,How to Start a Startup,Entrepreneurship,9,"Lecture  9  -  How  to  Raise  Money  (Marc  Andreessen,  Ron  Conway,  Parker  Conrad)",https://i.ytimg.com/vi/uFX95HahaUs/hqdefault.jpg
https://www.youtube.com/watch?v=RfWgVWGEuGE,Lectures,How to Start a Startup,Entrepreneurship,10,"Lecture  10  -  Culture  (Brian  Chesky,  Alfred  Lin)",https://i.ytimg.com/vi/RfWgVWGEuGE/hqdefault.jpg
https://www.youtube.com/watch?v=H8Dl8rZ6qwE,Lectures,How to Start a Startup,Entrepreneurship,11,"Lecture  11  -  Hiring  and  Culture,  Part  2  (Patrick  and  John  Collison,  Ben  Silbermann)",https://i.ytimg.com/vi/H8Dl8rZ6qwE/hqdefault.jpg
https://www.youtube.com/watch?v=tFVDjrvQJdw,Lectures,How to Start a Startup,Entrepreneurship,12,Lecture  12  -  Building  for  the  Enterprise  (Aaron  Levie),https://i.ytimg.com/vi/tFVDjrvQJdw/hqdefault.jpg
https://www.youtube.com/watch?v=dQ7ZvO5DpIw,Lectures,How to Start a Startup,Entrepreneurship,13,Lecture  13  -  How  to  be  a  Great  Founder  (Reid  Hoffman),https://i.ytimg.com/vi/dQ7ZvO5DpIw/hqdefault.jpg
https://www.youtube.com/watch?v=6fQHLK1aIBs,Lectures,How to Start a Startup,Entrepreneurship,14,Lecture  14  -  How  to  Operate  (Keith  Rabois),https://i.ytimg.com/vi/6fQHLK1aIBs/hqdefault.jpg
https://www.youtube.com/watch?v=uVhTvQXfibU,Lectures,How to Start a Startup,Entrepreneurship,15,Lecture  15  -  How  to  Manage  (Ben  Horowitz),https://i.ytimg.com/vi/uVhTvQXfibU/hqdefault.jpg
https://www.youtube.com/watch?v=qAws7eXItMk,Lectures,How to Start a Startup,Entrepreneurship,16,Lecture  16  -  How  to  Run  a  User  Interview  (Emmett  Shear),https://i.ytimg.com/vi/qAws7eXItMk/hqdefault.jpg
https://www.youtube.com/watch?v=F4K_qVlYQkg,Lectures,How to Start a Startup,Entrepreneurship,17,Lecture  17  -  How  to  Design  Hardware  Products  (Hosain  Rahman),https://i.ytimg.com/vi/F4K_qVlYQkg/hqdefault.jpg
https://www.youtube.com/watch?v=EHzvmyMJEK4,Lectures,How to Start a Startup,Entrepreneurship,18,"Lecture  18  -  Legal  and  Accounting  Basics  for  Startups  (Kirsty  Nathoo,  Carolynn  Levy)",https://i.ytimg.com/vi/EHzvmyMJEK4/hqdefault.jpg
https://www.youtube.com/watch?v=SHAh6WKBgiE,Lectures,How to Start a Startup,Entrepreneurship,19,Lecture  19  -  Sales  and  Marketing;  How  to  Talk  to  Investors  (Tyler  Bosmeny;  YC  Partners),https://i.ytimg.com/vi/SHAh6WKBgiE/hqdefault.jpg
https://www.youtube.com/watch?v=59ZQ-rf6iIc,Lectures,How to Start a Startup,Entrepreneurship,20,Lecture  20  -  Later-stage  Advice  (Sam  Altman),https://i.ytimg.com/vi/59ZQ-rf6iIc/hqdefault.jpg
https://www.youtube.com/watch?v=uozXTXCQv6Q,Lectures,Walter Lewin,Physics,1,8  01x  -  Introduction  -  Physcis  I:  Classical  Mechanics  -  Walter  Lewin,https://i.ytimg.com/vi/uozXTXCQv6Q/hqdefault.jpg
https://www.youtube.com/watch?v=GtOGurrUPmQ,Lectures,Walter Lewin,Physics,2,"8.01x  -  Lect  1  -  Powers  of  10,  Units,  Dimensions,  Uncertainties,  Scaling  Arguments",https://i.ytimg.com/vi/GtOGurrUPmQ/hqdefault.jpg
https://www.youtube.com/watch?v=q9IWoQ199_o,Lectures,Walter Lewin,Physics,3,"8.01x  -  Lect  2  -  1D  Kinematics  -  Speed,  Velocity,  Acceleration",https://i.ytimg.com/vi/q9IWoQ199_o/hqdefault.jpg
https://www.youtube.com/watch?v=0na1JdPE_JY,Lectures,Walter Lewin,Physics,4,8.01x  -  Lect  3  -  Vectors  -  Dot  Products  -  Cross  Products  -  3D  Kinematics,https://i.ytimg.com/vi/0na1JdPE_JY/hqdefault.jpg
https://www.youtube.com/watch?v=k6aJyOHTDYM,Lectures,Walter Lewin,Physics,5,"8.01x  -  Lect  4  -  3D  Kinematics,  Free  Falling  Reference  Frames",https://i.ytimg.com/vi/k6aJyOHTDYM/hqdefault.jpg
https://www.youtube.com/watch?v=mWj1ZEQTI8I,Lectures,Walter Lewin,Physics,6,"8.01x  -  Lect  5  -  Circular  Motion,  Centripetal  Forces,  Perceived  Gravity",https://i.ytimg.com/vi/mWj1ZEQTI8I/hqdefault.jpg
https://www.youtube.com/watch?v=oduZsA0Tk58,Lectures,Walter Lewin,Physics,7,8.01x  -  Lect  6  -  Newton's  Laws,https://i.ytimg.com/vi/oduZsA0Tk58/hqdefault.jpg
https://www.youtube.com/watch?v=Z07tTuE1mwk,Lectures,Walter Lewin,Physics,8,"8.01x  -  Lect  7  -  Weight,  Weightlessness  in  Free  Fall,  Weight  in  Orbit",https://i.ytimg.com/vi/Z07tTuE1mwk/hqdefault.jpg
https://www.youtube.com/watch?v=FWh-enOdXM4,Lectures,Walter Lewin,Physics,9,8.01x  -  Lect  8  -  Friction,https://i.ytimg.com/vi/FWh-enOdXM4/hqdefault.jpg
https://www.youtube.com/watch?v=pjsV9Ccqhi4,Lectures,Walter Lewin,Physics,10,8.01x  -  Lect  9  -  First  Exam  Review,https://i.ytimg.com/vi/pjsV9Ccqhi4/hqdefault.jpg
https://www.youtube.com/watch?v=tNpuTx7UQbw,Lectures,Walter Lewin,Physics,11,"8.01x  -  Lect  10  -  Hooke's  Law,  Springs,  Pendulums,  Simple  Harmonic  Motion",https://i.ytimg.com/vi/tNpuTx7UQbw/hqdefault.jpg
https://www.youtube.com/watch?v=9gUdDM6LZGo,Lectures,Walter Lewin,Physics,12,"8.01x  -  Lect  11  -  Work,  Kinetic  &  Potential  Energy,  Gravitation,  Conservative  Forces",https://i.ytimg.com/vi/9gUdDM6LZGo/hqdefault.jpg
https://www.youtube.com/watch?v=djCCno4Cbcw,Lectures,Walter Lewin,Physics,13,"8.01x  -  Lect  12  -  Air  Drag,  Resistive  Forces,  Conservative  Forces,  Terminal  Velocity",https://i.ytimg.com/vi/djCCno4Cbcw/hqdefault.jpg
https://www.youtube.com/watch?v=9ta5ul9x6WE,Lectures,Walter Lewin,Physics,14,"8.01x  -  Lect  13  -  Potential  Energy,  Derive  Simple  Harmonic  Motion  using  Energy",https://i.ytimg.com/vi/9ta5ul9x6WE/hqdefault.jpg
https://www.youtube.com/watch?v=3fTVn96gUSQ,Lectures,Walter Lewin,Physics,15,"8.01x  -  Lect  14  -  Escape  Velocities,  Circular  Orbits,  Bound  and  Unbound  Orbits,  Power",https://i.ytimg.com/vi/3fTVn96gUSQ/hqdefault.jpg
https://www.youtube.com/watch?v=aIhScO3_I50,Lectures,Walter Lewin,Physics,16,"8.01x  -  Lect  15  -  Momentum,  Conservation  of  Momentum,  Center  of  Mass",https://i.ytimg.com/vi/aIhScO3_I50/hqdefault.jpg
https://www.youtube.com/watch?v=-q-WiX-KVXo,Lectures,Walter Lewin,Physics,17,"8.01x  -  Lect  16  -  Elastic  &  Inelastic  Collisions,  Center  of  Mass  Frame  of  Reference",https://i.ytimg.com/vi/-q-WiX-KVXo/hqdefault.jpg
https://www.youtube.com/watch?v=BBYLiF_R0Xs,Lectures,Walter Lewin,Physics,18,"8.01x  -  Lect  17  -  Impulse,  Rockets",https://i.ytimg.com/vi/BBYLiF_R0Xs/hqdefault.jpg
https://www.youtube.com/watch?v=DcblYQPTMj0,Lectures,Walter Lewin,Physics,19,8.01x  -  Lect  18  -  2nd  Exam  Review,https://i.ytimg.com/vi/DcblYQPTMj0/hqdefault.jpg
https://www.youtube.com/watch?v=fDJeVR0o__w,Lectures,Walter Lewin,Physics,20,"8.01x  -  Lect  19  -  Rotating  Objects,  Moment  of  Inertia,  Rotational  KE,  Neutron  Stars",https://i.ytimg.com/vi/fDJeVR0o__w/hqdefault.jpg
https://www.youtube.com/watch?v=sNaaL19opxw,Lectures,Walter Lewin,Physics,21,"8.01x  -  Lect  20  -  Angular  Momentum,  Torques,  Conservation  of  Angular  Momentum",https://i.ytimg.com/vi/sNaaL19opxw/hqdefault.jpg
https://www.youtube.com/watch?v=4Mw6oD1MnKg,Lectures,Walter Lewin,Physics,22,"8.01x  -  Lect  21  -  Torques,  Oscillating  Bodies,  Physical  Pendulums",https://i.ytimg.com/vi/4Mw6oD1MnKg/hqdefault.jpg
https://www.youtube.com/watch?v=9wDAm-dlht4,Lectures,Walter Lewin,Physics,23,"8.01x  -  Lect  22  -  Kepler's  Laws,  Elliptical  Orbits,  Satellites,  Orbital  Changes",https://i.ytimg.com/vi/9wDAm-dlht4/hqdefault.jpg
https://www.youtube.com/watch?v=313C1zo9pyE,Lectures,Walter Lewin,Physics,24,"8.01x  -  Lect  23  -  Doppler  Effect,  Binary  Stars,  Neutron  Stars  &  Black  Holes",https://i.ytimg.com/vi/313C1zo9pyE/hqdefault.jpg
https://www.youtube.com/watch?v=XPUuF_dECVI,Lectures,Walter Lewin,Physics,25,"8.01x  -  Lect  24  -  Rolling  Motion,  Gyroscopes,  VERY  NON-INTUITIVE",https://i.ytimg.com/vi/XPUuF_dECVI/hqdefault.jpg
https://www.youtube.com/watch?v=0NegJkO_ZM4,Lectures,Walter Lewin,Physics,26,"8.01x  -  Lect  25  -  Static  Equilibrium,  Stability,  Rope  Warker",https://i.ytimg.com/vi/0NegJkO_ZM4/hqdefault.jpg
https://www.youtube.com/watch?v=ifri4c0luz8,Lectures,Walter Lewin,Physics,27,"8.01x  -  Lect  26  -  Elasticity,  Young's  Modulus",https://i.ytimg.com/vi/ifri4c0luz8/hqdefault.jpg
https://www.youtube.com/watch?v=O_HQklhIlwQ,Lectures,Walter Lewin,Physics,28,"8.01x  -  Lect  27  -  Fluid  Mechanics,  Hydrostatics,  Pascal's  Principle,  Atmosph.  Pressure",https://i.ytimg.com/vi/O_HQklhIlwQ/hqdefault.jpg
https://www.youtube.com/watch?v=JR-L2CS8DGc,Lectures,Walter Lewin,Physics,29,"8.01x  -  Lect  28  -  Hydrostatics,  Archimedes'  Principle,  Bernoulli's  Equation",https://i.ytimg.com/vi/JR-L2CS8DGc/hqdefault.jpg
https://www.youtube.com/watch?v=vNXBJLV4Ga4,Lectures,Walter Lewin,Physics,30,8.01x  -  Lect  29  -  Third  Exam  Review,https://i.ytimg.com/vi/vNXBJLV4Ga4/hqdefault.jpg
https://www.youtube.com/watch?v=hAYeA3Wwb4U,Lectures,Walter Lewin,Physics,31,"8.01x  -  Lect  30  -  Simple  Harmonic  Motion,  Energy  Considerations,  Torsional  Pendulum",https://i.ytimg.com/vi/hAYeA3Wwb4U/hqdefault.jpg
https://www.youtube.com/watch?v=QwgDxQ9o1XQ,Lectures,Walter Lewin,Physics,32,"8.01x  -  Lect  31  -  Forced  Oscillations,  Normal  Modes,  Resonances,  Musical  Instruments",https://i.ytimg.com/vi/QwgDxQ9o1XQ/hqdefault.jpg
https://www.youtube.com/watch?v=mAAvp5YzWxk,Lectures,Walter Lewin,Physics,33,"8.01x  -  Lect  32  -  Heat,  Thermal  Expansion",https://i.ytimg.com/vi/mAAvp5YzWxk/hqdefault.jpg
https://www.youtube.com/watch?v=husWiBtkROQ,Lectures,Walter Lewin,Physics,34,"8.01x  -  Lect  33  -  Kinetic  Gas  Theory,  Ideal  Gas  Law,  Phase  Transitions",https://i.ytimg.com/vi/husWiBtkROQ/hqdefault.jpg
https://www.youtube.com/watch?v=Eg13TQNgasE,Lectures,Walter Lewin,Physics,35,"8.01x  -  Lect  34  -  The  Wonderful  Quantum  World,  Breakdown  of  Classical  Mechanics",https://i.ytimg.com/vi/Eg13TQNgasE/hqdefault.jpg
https://www.youtube.com/watch?v=N8p36i2BNOE,Lectures,Walter Lewin,Physics,36,"8.01x  -  Lect  35  -  Farewell  Special,  My  Early  Days  in  Astrophysics,  Huge  Balloons",https://i.ytimg.com/vi/N8p36i2BNOE/hqdefault.jpg
https://www.youtube.com/watch?v=-Pvg3dMkrkM,Lectures,Walter Lewin,Physics,1,8  02x  -  Introduction  -  Physcis  II:  Electricity  and  Magnetism  -  Walter  Lewin,https://i.ytimg.com/vi/-Pvg3dMkrkM/hqdefault.jpg
https://www.youtube.com/watch?v=x1-SibwIPM4,Lectures,Walter Lewin,Physics,2,8.02x  -  Lect  1  -  Electric  Charges  and  Forces  -  Coulomb's  Law  -  Polarization,https://i.ytimg.com/vi/x1-SibwIPM4/hqdefault.jpg
https://www.youtube.com/watch?v=Pd9HY8iLiCA,Lectures,Walter Lewin,Physics,3,"8.02x  -  Lect  2  -  Electric  Field  Lines,  Superposition,  Inductive  Charging,  Induced  Dipoles",https://i.ytimg.com/vi/Pd9HY8iLiCA/hqdefault.jpg
https://www.youtube.com/watch?v=Zu2gomaDqnM,Lectures,Walter Lewin,Physics,4,"8.02x  -  Lect  3  -  Electric  Flux,  Gauss'  Law,  Examples",https://i.ytimg.com/vi/Zu2gomaDqnM/hqdefault.jpg
https://www.youtube.com/watch?v=QpVxj3XrLgk,Lectures,Walter Lewin,Physics,5,"8.02x  -  Lect  4  -  Electrostatic  Potential,  Electric  Energy,  Equipotential  Surfaces",https://i.ytimg.com/vi/QpVxj3XrLgk/hqdefault.jpg
https://www.youtube.com/watch?v=JhV-GOS4y8g,Lectures,Walter Lewin,Physics,6,"8.02x  -  Lect  5  -  E=  -  grad  V,  Conductors,  Electrostatic  Shielding  (Faraday  Cage)",https://i.ytimg.com/vi/JhV-GOS4y8g/hqdefault.jpg
https://www.youtube.com/watch?v=ww0XJUqFHXU,Lectures,Walter Lewin,Physics,7,"8.02x  -  Lect  6  -  High-voltage  Breakdown,  Lightning,  Sparks,  St-Elmo's  Fire",https://i.ytimg.com/vi/ww0XJUqFHXU/hqdefault.jpg
https://www.youtube.com/watch?v=qyP1xZCB62E,Lectures,Walter Lewin,Physics,8,"8.02x  -  Lect  7  -  Capacitance,  Electric  Field  Energy",https://i.ytimg.com/vi/qyP1xZCB62E/hqdefault.jpg
https://www.youtube.com/watch?v=GAtAG938AQc,Lectures,Walter Lewin,Physics,9,"8.02x  -  Lect  8  -  Polarization,  Dielectrics,  Van  de  Graaff  Generator,  Capacitors",https://i.ytimg.com/vi/GAtAG938AQc/hqdefault.jpg
https://www.youtube.com/watch?v=PJqOaHBgr30,Lectures,Walter Lewin,Physics,10,"8.02x  -  Lect  9  -  Electric  Currents,  Resistivity,  Conductivity,  Ohm's  Law",https://i.ytimg.com/vi/PJqOaHBgr30/hqdefault.jpg
https://www.youtube.com/watch?v=ViwSDL657L4,Lectures,Walter Lewin,Physics,11,"8.02x  -  Lect  10  -  Batteries,  Power,  Kirchhoff's  Rules,  Circuits,  Kelvin  Water  Dropper",https://i.ytimg.com/vi/ViwSDL657L4/hqdefault.jpg
https://www.youtube.com/watch?v=0y9x7CS5Vrk,Lectures,Walter Lewin,Physics,12,"8.02x  -  Lect  11  -  Magnetic  Fields,  Lorentz  Force,  Torques,  Electric  Motors  (DC)",https://i.ytimg.com/vi/0y9x7CS5Vrk/hqdefault.jpg
https://www.youtube.com/watch?v=08WJDvgr2Zc,Lectures,Walter Lewin,Physics,13,8.02x  -  Lect  12  -  First  Exam  Review,https://i.ytimg.com/vi/08WJDvgr2Zc/hqdefault.jpg
https://www.youtube.com/watch?v=sDnG1JhZ2N4,Lectures,Walter Lewin,Physics,14,"8.02x  -  Lect  13  -  Moving  charges  in  B-fields,  Cyclotrons,  Mass  Spectrometers,  LHC",https://i.ytimg.com/vi/sDnG1JhZ2N4/hqdefault.jpg
https://www.youtube.com/watch?v=By2ogrSwgVo,Lectures,Walter Lewin,Physics,15,"8.02x  -  Lect  14  -  Biot-Savart,  div  B  =  0,  High-voltage  Power  Lines,  Leyden  Jar  revisited",https://i.ytimg.com/vi/By2ogrSwgVo/hqdefault.jpg
https://www.youtube.com/watch?v=MXuZ1SRjpqk,Lectures,Walter Lewin,Physics,16,"8.02x  -  Lect  15  -  Ampere's  Law,  Solenoids,  Kelvin  Water  Dropper  (revisited)",https://i.ytimg.com/vi/MXuZ1SRjpqk/hqdefault.jpg
https://www.youtube.com/watch?v=nGQbA2jwkWI,Lectures,Walter Lewin,Physics,17,"8.02x  -  Lect  16  -  Electromagnetic  Induction,  Faraday's  Law,  Lenz  Law,  SUPER  DEMO",https://i.ytimg.com/vi/nGQbA2jwkWI/hqdefault.jpg
https://www.youtube.com/watch?v=MzAPu_p2wI4,Lectures,Walter Lewin,Physics,18,"8.02x  -  Lect  17  -  Motional  EMF,  Dynamos,  Eddy  Currents,  Magnetic  Braking",https://i.ytimg.com/vi/MzAPu_p2wI4/hqdefault.jpg
https://www.youtube.com/watch?v=3sP9kh4xtKo,Lectures,Walter Lewin,Physics,19,"8.02x  -  Lect  18  -  Displacement  Current,  Synchronous  Motors,  Explanation  Secret  Top",https://i.ytimg.com/vi/3sP9kh4xtKo/hqdefault.jpg
https://www.youtube.com/watch?v=rLZLa-fyt1w,Lectures,Walter Lewin,Physics,20,"8.02x  -  Lect  19  -  Magnetic  Levitation,  Human  ?,  Superconductivity,  Aurora  Borealis",https://i.ytimg.com/vi/rLZLa-fyt1w/hqdefault.jpg
https://www.youtube.com/watch?v=t2micky_3uI,Lectures,Walter Lewin,Physics,21,"8.02x  -  Lect  20  -  Inductance,  RL  Circuits,  Magnetic  Field  Energy",https://i.ytimg.com/vi/t2micky_3uI/hqdefault.jpg
https://www.youtube.com/watch?v=1xFRtdN5IJA,Lectures,Walter Lewin,Physics,22,"8.02x  -  Lect  21  -  Magnetic  Materials,  Dia-  Para-  &  Ferromagnetism",https://i.ytimg.com/vi/1xFRtdN5IJA/hqdefault.jpg
https://www.youtube.com/watch?v=ckUyN5XNG0Y,Lectures,Walter Lewin,Physics,23,8.02x  -  Lect  22  -  Maxwell's  Equations  -  600  Daffodil  Ceremony,https://i.ytimg.com/vi/ckUyN5XNG0Y/hqdefault.jpg
https://www.youtube.com/watch?v=KrXbnIohemY,Lectures,Walter Lewin,Physics,24,8.02x  -  Lect  23  -  Second  Exam  Review,https://i.ytimg.com/vi/KrXbnIohemY/hqdefault.jpg
https://www.youtube.com/watch?v=6w3SzI_s5Sg,Lectures,Walter Lewin,Physics,25,"8.02x  -  Lect  24  -  Transformers,  Car  Coils,  RC  Circuits",https://i.ytimg.com/vi/6w3SzI_s5Sg/hqdefault.jpg
https://www.youtube.com/watch?v=FWMhk6x785Q,Lectures,Walter Lewin,Physics,26,"8.02x  -  Lect  25  -  Driven  LRC  Circuits,  Metal  Detectors",https://i.ytimg.com/vi/FWMhk6x785Q/hqdefault.jpg
https://www.youtube.com/watch?v=D_RIzl1uCxY,Lectures,Walter Lewin,Physics,27,"8.02x  -  Lect  26  Traveling  Waves,  Standing  Waves,  Musical  Instruments",https://i.ytimg.com/vi/D_RIzl1uCxY/hqdefault.jpg
https://www.youtube.com/watch?v=D3tnZzhSISo,Lectures,Walter Lewin,Physics,28,"8.02x  -  Lect  27  -  Destructive  Resonance,  Electromagnetic  Waves,  Speed  of  Light",https://i.ytimg.com/vi/D3tnZzhSISo/hqdefault.jpg
https://www.youtube.com/watch?v=6lb040GCs2M,Lectures,Walter Lewin,Physics,29,"8.02x  -  Lect  28  -  Poynting  Vector,  Oscillating  Charges,  Polarization,  Radiation  Pressure",https://i.ytimg.com/vi/6lb040GCs2M/hqdefault.jpg
https://www.youtube.com/watch?v=irpjwXpa4xU,Lectures,Walter Lewin,Physics,30,"8.02x  -  Lect  29  -  Snell's  Law,  Index  of  Refraction,  Huygen's  Principle,  Illusion  of  Color",https://i.ytimg.com/vi/irpjwXpa4xU/hqdefault.jpg
https://www.youtube.com/watch?v=ESAPg7w3wm8,Lectures,Walter Lewin,Physics,31,"8.02x  -  Lect  30  -  Polarizers,  Malus'  Law,  Light  Scattering,  Blue  Skies,  Red  Sunsets",https://i.ytimg.com/vi/ESAPg7w3wm8/hqdefault.jpg
https://www.youtube.com/watch?v=pj0wXRLXai8,Lectures,Walter Lewin,Physics,32,"8.02x  -  Lect  31  -  Rainbows,  Fog  Bows,  Haloes,  Glories,  Sun  Dogs",https://i.ytimg.com/vi/pj0wXRLXai8/hqdefault.jpg
https://www.youtube.com/watch?v=94dV7ucEEkY,Lectures,Walter Lewin,Physics,33,8.02x  -  Lect  32  -  Third  Exam  Review,https://i.ytimg.com/vi/94dV7ucEEkY/hqdefault.jpg
